admin4Name_en,admin4Pcode,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode
Lakshmiganj,BD45727447,Netrokona Sadar,BD457274,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Lakshmikundi,BD50763931,Ishwardi,BD507639,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Lakshmipasha,BD40655255,Lohagara,BD406552,Narail,BD4065,Khulna,BD40,Bangladesh,BD
Lakshmipur,BD20190982,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Lakshmipur,BD30544069,Kalkini,BD305440,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD
Lakshmipur,BD50760563,Atgharia,BD507605,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Lakshmipur,BD55322473,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD
Lakshmipur,BD60903361,Dowarabazar,BD609033,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD
Lakshmipur Kholabaria,BD50696365,Natore Sadar,BD506963,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD
Lakshmipur Paurashava,BD20514399,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD
Lakshmir Char,BD45393641,Jamalpur Sadar,BD453936,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD
Lakshmitari,BD55852773,Gangachara,BD558527,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD
Lal Pur,BD20123342,Ashuganj,BD201233,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD
Lala Bazar,BD60913150,Dakshin Surma,BD609131,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD
Lalanagar,BD20157032,Rangunia,BD201570,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Lalmohan,BD10095457,Lalmohan,BD100954,Bhola,BD1009,Barisal,BD10,Bangladesh,BD
Lalore,BD50699163,Singra,BD506991,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD
Lalpur,BD50694485,Lalpur,BD506944,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD
Lalua,BD10786635,Kala Para,BD107866,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Lama,BD20035163,Lama,BD200351,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD
Lama Kazi,BD60912073,Bishwanath,BD609120,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD
Lama Paurashava,BD20035199,Lama,BD200351,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD
Lamatashi,BD60360535,Bahubal,BD603605,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD
Lamchar,BD20516557,Ramganj,BD205165,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD
Langadu,BD20845867,Langadu,BD208458,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD
Langair,BD45612237,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Laskar,BD40476461,Paikgachha,BD404764,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Laskardia,BD30296255,Nagarkanda,BD302962,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD
Laskarpur,BD60364424,Habiganj Sadar,BD603644,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD
Lata,BD10066279,Mehendiganj,BD100662,Barisal,BD1006,Barisal,BD10,Bangladesh,BD
Lata,BD40476467,Paikgachha,BD404764,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Lata Chapli,BD10786647,Kala Para,BD107866,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Latabdi,BD30597461,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD
Latibabad,BD30484960,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Latiban,BD20467738,Panchhari,BD204677,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD
Latifpur,BD30353256,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD
Latifpur,BD30936667,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Latifpur,BD55855867,Mitha Pukur,BD558558,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD
Laudubi,BD40471721,Dacope,BD404717,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Lauhati,BD30932365,Delduar,BD309323,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Laukati,BD10789561,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Laur Fatehpur,BD20128547,Nabinagar,BD201285,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD
Lauta,BD60911751,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD
Lebukhali,BD10785547,Dumki,BD107855,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Lebutala,BD30685281,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Lebutala,BD40414777,Kotwali,BD404147,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Lehemba,BD55948663,Ranisankail,BD559486,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD
Lelang,BD20153357,Fatikchhari,BD201533,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Lemsikhali,BD20224567,Kutubdia,BD202245,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD
Lemua,BD20302951,Feni Sadar,BD203029,Feni,BD2030,Chittagong,BD20,Bangladesh,BD
Lengura,BD45724059,Kalmakanda,BD457240,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Lengura,BD60914152,Gowainghat,BD609141,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD
Lesraganj,BD30562880,Harirampur,BD305628,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD
Logang,BD20467757,Panchhari,BD204677,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD
Lohagara,BD20154762,Lohagara,BD201547,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Lohagara,BD40655263,Lohagara,BD406552,Narail,BD4065,Khulna,BD40,Bangladesh,BD
Lohagara Paurashava,BD40655299,Lohagara,BD406552,Narail,BD4065,Khulna,BD40,Bangladesh,BD
Lohajang Teotia,BD30594494,Lohajang,BD305944,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD
Lohajuri,BD30484566,Katiadi,BD304845,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Lohalia,BD10789554,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Lohani Para,BD55850369,Badarganj,BD558503,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD
Loneshwar,BD45720435,Atpara,BD457204,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Lord Hardinje,BD10095466,Lalmohan,BD100954,Bhola,BD1009,Barisal,BD10,Bangladesh,BD
Lukhra,BD60364428,Habiganj Sadar,BD603644,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD
Luter Char,BD20197553,Meghna,BD201975,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
M.Baliatali,BD10042885,Barguna Sadar,BD100428,Barguna,BD1004,Barisal,BD10,Bangladesh,BD
Machh Para,BD30827350,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD
Machhihata,BD20121359,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD
Madan,BD45725652,Madan,BD457256,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Madan Paurashava,BD45725699,Madan,BD457256,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Madankhali,BD55857656,Pirganj,BD558576,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD
Madanpur,BD10092947,Daulatkhan,BD100929,Bhola,BD1009,Barisal,BD10,Bangladesh,BD
Madanpur,BD30670663,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD
Madanpur,BD45727454,Netrokona Sadar,BD457274,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Madanpura,BD10783877,Bauphal,BD107838,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Madapur,BD30824760,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD
Madarbunia,BD10789567,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Madarganj Paurashava,BD45395899,Madarganj,BD453958,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD
Madaripur Paurashava,BD30545499,Madaripur Sadar,BD305454,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD
Madarsa,BD20158265,Satkania,BD201582,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Madati,BD55523965,Kaliganj,BD555239,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD
Madhab Pasha,BD10060367,Babuganj,BD100603,Barisal,BD1006,Barisal,BD10,Bangladesh,BD
Madhabdi Paurashava,BD30686000,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Madhabkhali,BD10787654,Mirzaganj,BD107876,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Madhabpur,BD20191556,Brahman Para,BD201915,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Madhabpur,BD60585647,Kamalganj,BD605856,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD
Madhabpur Paurashava,BD60367199,Madhabpur,BD603671,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD
Madhainagar,BD50888931,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD
Madhnagar,BD50696373,Natore Sadar,BD506963,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD
Madhuhati,BD40441952,Jhenaidah Sadar,BD404419,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD
Madhukhali,BD30295652,Madhukhali,BD302956,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD
Madhupur,BD40479440,Terokhada,BD404794,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Madhupur,BD50109552,Sonatola,BD501095,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Madhupur,BD55850375,Badarganj,BD558503,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD
Madhupur Paurashava,BD30935799,Madhupur,BD309357,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Madhya (mechachal Union),BD20192771,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Madhyanagar,BD60903257,Dharampasha,BD609032,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD
Madhyapara,BD30333257,Kaliakair,BD303332,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD
Madhyapara,BD30597467,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD
Madla,BD50108551,Shajahanpur,BD501085,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Magar,BD10427342,Nalchity,BD104273,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD
Magban,BD20848767,Rangamati Sadar,BD208487,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD
Magdhara,BD20157865,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Maghadia,BD20155371,Mirsharai,BD201553,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Maghan,BD45725663,Madan,BD457256,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Maghan Siadhar,BD45726342,Mohanganj,BD457263,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Maghi,BD40555774,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD
Maghia,BD40013866,Kachua,BD400138,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD
Magnama,BD20225678,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD
Magra,BD30939577,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Magtala,BD45613163,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Magura,BD40412353,Jhikargachha,BD404123,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Magura,BD40879063,Tala,BD408790,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD
Magura,BD55734560,Kishoreganj,BD557345,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD
Magura,BD55777365,Panchagarh Sadar,BD557773,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD
Magura Binod,BD50888942,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD
Magura Paurashava,BD40555799,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD
Maguraghona,BD40473054,Dumuria,BD404730,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Magurkhali,BD40473047,Dumuria,BD404730,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Mahadan,BD45398552,Sarishabari,BD453985,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD
Mahadebpur,BD50645066,Mahadebpur,BD506450,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD
Mahajanpur,BD40576076,Mujib Nagar,BD405760,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD
Mahakali,BD30595647,Munshiganj Sadar,BD305956,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD
Mahalchhari,BD20466531,Mahalchhari,BD204665,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD
Mahamudnagar,BD30939580,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Maharajpur,BD30355861,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD
Maharajpur,BD40475372,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Maharajpur,BD50706655,Nawabganj Sadar,BD507066,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD
Mahendranagar,BD55525573,Lalmonirhat Sadar,BD555255,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD
Mahera,BD30936671,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Maheshkhali Paurashava,BD20224999,Maheshkhali,BD202249,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD
Maheshpur,BD30354340,Kashiani,BD303543,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD
Maheshpur,BD30686447,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Maheshpur Paurashava,BD40447199,Maheshpur,BD404471,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD
Maheshwaripur,BD40475378,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD
Mahichal,BD20192720,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Mahilara,BD10063263,Gaurnadi,BD100632,Barisal,BD1006,Barisal,BD10,Bangladesh,BD
Mahimaganj,BD55323050,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD
Mahinanda,BD30484969,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Mahisar,BD30861460,Bhedarganj,BD308614,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD
Mahishaban,BD50104054,Gabtali,BD501040,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Mahishasura,BD30686059,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Mahishkhocha,BD55520271,Aditmari,BD555202,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD
Mahmudpur,BD30261831,Dohar,BD302618,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD
Mahmudpur,BD30670271,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD
Mahmudpur,BD45396176,Melandaha,BD453961,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD
Mahmudpur,BD55276977,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD
Maidan Dighi,BD55772573,Boda,BD557725,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD
Maidang,BD20844776,Jurai Chhari,BD208447,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD
Maidanhata,BD50109447,Shibganj,BD501094,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Maij Char,BD30480677,Bajitpur,BD304806,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Maij Khapan,BD30484977,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Maij Para Union,BD40657654,Narail Sadar,BD406576,Narail,BD4065,Khulna,BD40,Bangladesh,BD
Maijbagh,BD45613154,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Maijbari,BD50885051,Kazipur,BD508850,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD
Maijgaon,BD60913571,Fenchuganj,BD609135,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD
Maijkhara,BD20192779,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Mailakanda,BD45612349,Gauripur,BD456123,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Mainamati,BD20191863,Burichang,BD201918,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Mainani,BD50644761,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD
Maisatua,BD20197463,Manoharganj,BD201974,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Maishadi,BD20132267,Chandpur Sadar,BD201322,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD
Maitbhanga,BD20157870,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Majchar,BD30294779,Faridpur Sadar,BD302947,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD
Majgaon,BD50691571,Baraigram,BD506915,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD
Majh Para,BD50760579,Atgharia,BD507605,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Majhardia,BD30299061,Saltha,BD302990,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD
Majhbari,BD30824755,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD
Majhigati,BD30353260,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD
Majhihatta,BD50109455,Shibganj,BD501094,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Majhira,BD50108556,Shajahanpur,BD501085,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Majidbari,BD10787667,Mirzaganj,BD107876,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Majidpur,BD20199469,Titas,BD201994,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Majidpur,BD40413838,Keshabpur,BD404138,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Majlishpur,BD20121361,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD
Makrampur,BD60361156,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD
Malancha,BD50105457,Kahaloo,BD501054,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD
Malanchi,BD50765569,Pabna Sadar,BD507655,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Malapara,BD20191562,Brahman Para,BD201915,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Maliat,BD40443354,Kaliganj,BD404433,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD
Malibari,BD55322480,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD
Maligachha,BD50765577,Pabna Sadar,BD507655,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Malihad,BD40509465,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD
Malijhikanda,BD45893750,Jhenaigati,BD458937,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD
Malikhali,BD10797631,Nazirpur,BD107976,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD
Malkhanagar,BD30597474,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD
Mallikbari,BD45611369,Bhaluka,BD456113,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Malliker Ber,BD40017353,Rampal,BD400173,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD
Mallikpur,BD40655271,Lohagara,BD406552,Narail,BD4065,Khulna,BD40,Bangladesh,BD
Mamudnagar,BD30937658,Nagarpur,BD309376,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD
Mamudpur,BD30354333,Kashiani,BD303543,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD
Mamudpur,BD50386157,Khetlal,BD503861,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD
Manakosa,BD50708853,Shibganj,BD507088,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD
Manda,BD30266882,Sabujbagh,BD302668,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD
Manda,BD50644767,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD
Mandari,BD20514370,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD
Mandari,BD60361163,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD
Manderbari,BD40447135,Maheshpur,BD404471,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD
Mangalkandi,BD20309457,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD
Mangalkot,BD40413847,Keshabpur,BD404138,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Mangalpur,BD55271776,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD
Maniand,BD20120276,Akhaura,BD201202,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD
Maniari,BD50640363,Atrai,BD506403,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD
Manigram,BD50811063,Bagha,BD508110,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD
Manikchhari,BD20466763,Manikchhari,BD204667,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD
Manikdaha,BD30291071,Bhanga,BD302910,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD
Maniker Char,BD20197571,Meghna,BD201975,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Manikganj Paurashava,BD30564699,Manikganj Sadar,BD305646,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD
Manikhat,BD50768338,Sujanagar,BD507683,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Manikpur,BD60919466,Zakiganj,BD609194,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD
Manirampur,BD40416167,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Manirampur Paurashava,BD40416199,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Mankon,BD45616577,Muktagachha,BD456165,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Manmathapur,BD55277751,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD
Mannargaon,BD60903367,Dowarabazar,BD609033,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD
Manohardi Paurashava,BD30685299,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Manohardia,BD40507982,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD
Manoharpur,BD40416172,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Manoharpur,BD40448037,Shailkupa,BD404480,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD
Manoharpur,BD55326766,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD
Manpura,BD10096547,Manpura,BD100965,Bhola,BD1009,Barisal,BD10,Bangladesh,BD
Mansur Nagar,BD50885056,Kazipur,BD508850,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD
Mansurnagar,BD60588031,Rajnagar,BD605880,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD
Manumukh,BD60587465,Maulvi Bazar Sadar,BD605874,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD
Maoha,BD45612358,Gauripur,BD456123,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Maona,BD30338647,Sreepur,BD303386,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD
Marania,BD55852784,Gangachara,BD558527,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD
Marea Bamanhat,BD55772580,Boda,BD557725,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD
Maria,BD30484986,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Maria,BD50811275,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD
Maria,BD50813171,Durgapur,BD508131,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD
Mariamnagar,BD20157034,Rangunia,BD201570,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD
Maricha,BD40503954,Daulatpur,BD405039,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD
Maricha,BD55271217,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD
Marichbunia,BD10789574,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD
Marichpura,BD45897072,Nalitabari,BD458970,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD
Marishya,BD20840759,Baghai Chhari,BD208407,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD
Marjal,BD30686450,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Maruka,BD20193664,Daudkandi,BD201936,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD
Maschhari,BD20466547,Mahalchhari,BD204665,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD
Mashakhali,BD45612244,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD
Mashka,BD45724761,Kendua,BD457247,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD
Masidpur,BD50647947,Porsha,BD506479,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD
Masimpur,BD30687673,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD
Masua,BD30484576,Katiadi,BD304845,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD
Masundia,BD50761652,Bera,BD507616,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD
Maswimnagar,BD40416178,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD
Matabi,BD20302960,Feni Sadar,BD203029,Feni,BD2030,Chittagong,BD20,Bangladesh,BD
